time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/explained_variance,train/entropy_loss,train/clip_fraction,train/learning_rate,train/value_loss,train/approx_kl,train/n_updates,train/policy_gradient_loss,train/loss,train/clip_range
5232640,1,16.25,-0.37971659,186,10,0.16984260082244873,-2.9833045423030855,0.182373046875,0.0003,1.0173826232552527,0.018089786,25540,-0.04397158054634929,0.2413325160741806,0.2
5234688,1,14.46,1.01222489,312,6,0.22017645835876465,-3.001604402065277,0.196923828125,0.0003,1.0847383856773376,0.019766401,25550,-0.04584183867555112,0.28361523151397705,0.2
5236736,1,14.3,0.89469436,328,6,-0.19504237174987793,-2.802561140060425,0.183154296875,0.0003,0.4251910738646984,0.023165368,25560,-0.04166530591901392,0.012889564037322998,0.2
5238784,1,11.17,-0.023406860000000015,184,11,0.09802371263504028,-2.8802000880241394,0.1873046875,0.0003,0.39228142201900484,0.02717253,25570,-0.0440597731503658,-0.013585850596427917,0.2
5240832,1,12.98,0.13426162999999997,185,11,0.12933355569839478,-2.708942097425461,0.17060546875,0.0003,1.3049151241779327,0.017797418,25580,-0.03160132104530931,0.4666590690612793,0.2
5242880,1,11.73,0.14315277999999998,185,11,0.02881520986557007,-2.6046681225299837,0.1400390625,0.0003,1.2148927479982377,0.016890362,25590,-0.036348563292995094,0.3893362283706665,0.2
5244928,1,11.18,-0.06282622000000003,188,10,0.17676568031311035,-2.6788814306259154,0.1830078125,0.0003,1.2625669330358504,0.018645529,25600,-0.042743654374498875,0.34358105063438416,0.2
5246976,1,11.56,0.38728625,185,11,-0.07727265357971191,-2.768631875514984,0.178076171875,0.0003,1.3233412444591521,0.018309819,25610,-0.03523290609009564,0.4323550760746002,0.2
5249024,1,11.99,0.09254755000000005,184,11,0.1857750415802002,-2.782756108045578,0.179541015625,0.0003,0.9739930227398872,0.019709338,25620,-0.037733148981351404,0.29113832116127014,0.2
5251072,1,13.58,-0.44350199999999995,183,11,0.15300840139389038,-2.772982919216156,0.112060546875,0.0003,1.5672193467617035,0.011542175,25630,-0.02787484705913812,0.5563247203826904,0.2
5253120,1,12.92,0.14014613,185,11,0.2918891906738281,-2.8492263555526733,0.178076171875,0.0003,1.3379020899534226,0.015482616,25640,-0.041907447623088956,0.4393979609012604,0.2
5255168,1,16.17,0.13419264000000003,185,11,0.08347940444946289,-2.6876349985599517,0.132177734375,0.0003,1.390284076333046,0.01602722,25650,-0.03535123238107189,0.4577581286430359,0.2
5257216,1,11.58,0.4546740900000001,182,11,0.06616175174713135,-3.0428535759449007,0.187451171875,0.0003,1.0109591856598854,0.018816134,25660,-0.04707888003904372,0.2647509276866913,0.2
5259264,1,12.18,0.22966836999999998,186,10,-0.13925540447235107,-2.677409565448761,0.1466796875,0.0003,1.0234221026301384,0.015198167,25670,-0.03257290672045201,0.3182729482650757,0.2
5261312,1,14.17,0.5212851000000001,186,10,-0.03203737735748291,-2.637904781103134,0.13359375,0.0003,1.6664626508951188,0.015483897,25680,-0.03488642184529454,0.6037649512290955,0.2
5263360,1,13.05,0.6603023299999999,187,10,0.07461965084075928,-2.830428844690323,0.184619140625,0.0003,0.9892031073570251,0.01815674,25690,-0.042478358908556405,0.2890418767929077,0.2
5265408,1,12.67,0.5968027,186,10,0.029926657676696777,-2.743506294488907,0.192626953125,0.0003,0.962071493268013,0.015758578,25700,-0.036766732891555874,0.25116288661956787,0.2
5267456,1,12.69,0.18019465999999998,186,11,0.17637759447097778,-2.786159318685532,0.1666015625,0.0003,1.0419300228357316,0.016725041,25710,-0.040080544271040706,0.3456006944179535,0.2
5269504,1,12.99,-0.21647752,189,10,0.11239457130432129,-2.632691466808319,0.12802734375,0.0003,1.3165499418973923,0.015406621,25720,-0.03430184414610267,0.38803786039352417,0.2
5271552,1,13.51,0.15793731,186,11,0.18855077028274536,-2.8373165845870973,0.14892578125,0.0003,1.5376952528953551,0.016184809,25730,-0.038644975784700365,0.45068812370300293,0.2
5273600,1,13.85,0.53073772,187,10,0.038726806640625,-2.8301327764987945,0.159912109375,0.0003,1.3859865188598632,0.019172553,25740,-0.033636733912862836,0.4851839244365692,0.2
5275648,1,13.2,0.48317651,186,10,0.042571306228637695,-2.823022836446762,0.18310546875,0.0003,1.1980011597275735,0.018545445,25750,-0.04028747125994414,0.37650540471076965,0.2
5277696,1,14.11,0.39938609999999997,186,10,0.0853455662727356,-2.791610133647919,0.138916015625,0.0003,1.1078860476613044,0.0148704965,25760,-0.03520872682565823,0.3081226646900177,0.2
5279744,1,12.79,0.19180267999999998,188,10,0.190565288066864,-2.7707066774368285,0.173974609375,0.0003,1.0699643686413765,0.015097545,25770,-0.039637758210301396,0.3885893225669861,0.2
5281792,1,12.18,0.40624568000000005,187,10,0.12442564964294434,-2.854816323518753,0.1734375,0.0003,1.3108732491731643,0.018967884,25780,-0.037859799526631835,0.35680922865867615,0.2
5283840,1,11.82,0.20647953000000002,187,10,0.3420981764793396,-2.7708219468593596,0.16953125,0.0003,1.059146025776863,0.018122148,25790,-0.0406898898538202,0.3708588480949402,0.2
5285888,1,13.72,0.57571284,184,11,-0.026882529258728027,-2.91969456076622,0.165185546875,0.0003,1.2853167980909348,0.020213269,25800,-0.035827554448042066,0.3776388168334961,0.2
5287936,1,10.85,0.18208722999999996,186,10,0.22896641492843628,-2.7661298274993897,0.15390625,0.0003,0.8327586725354195,0.01703218,25810,-0.03935697984416038,0.20700150728225708,0.2
5289984,1,12.74,0.09382718999999998,186,10,0.048222124576568604,-2.926922458410263,0.165380859375,0.0003,1.2139672487974167,0.01640132,25820,-0.03377225287258625,0.3585171699523926,0.2
5292032,1,13.09,0.14827231000000002,189,10,0.24751919507980347,-2.8243730902671813,0.19091796875,0.0003,1.2169880777597428,0.018971747,25830,-0.04331467757001519,0.3717462718486786,0.2
5294080,1,14.29,0.47063341000000003,189,10,0.22928839921951294,-2.8269711315631865,0.19658203125,0.0003,1.1916268840432167,0.019055098,25840,-0.04390907743945718,0.3557920455932617,0.2
5296128,1,12.12,0.7189998299999999,184,11,0.0893206000328064,-2.7472899913787843,0.175439453125,0.0003,1.1434461131691933,0.019192968,25850,-0.04128115293569863,0.353453665971756,0.2
5298176,1,14.49,0.27592718,186,10,0.2615947723388672,-2.827909940481186,0.205224609375,0.0003,1.0953214302659036,0.02044243,25860,-0.04103038040921092,0.34712278842926025,0.2
5300224,1,12.85,0.5249735,185,11,0.1275496482849121,-2.8079306840896607,0.158447265625,0.0003,1.267824088037014,0.017326115,25870,-0.03759709312580526,0.3834207057952881,0.2
5302272,1,12.64,0.5152633400000001,186,10,0.23812901973724365,-2.802634823322296,0.167431640625,0.0003,0.9627723336219788,0.016769629,25880,-0.03867640639655292,0.2870790958404541,0.2
5304320,1,12.1,0.7882035999999999,188,10,0.2290869951248169,-2.804335129261017,0.2,0.0003,1.0406806260347365,0.022126665,25890,-0.0466355848358944,0.29504305124282837,0.2
5306368,1,14.91,0.4131649600000001,189,10,0.2384663224220276,-2.809185153245926,0.211083984375,0.0003,0.931861798465252,0.020558463,25900,-0.043640416394919154,0.2527383863925934,0.2
5308416,1,13.86,-0.05458608999999998,187,10,0.0860711932182312,-2.7654289305210114,0.14580078125,0.0003,1.0507909491658212,0.015032955,25910,-0.037433937774039805,0.34632405638694763,0.2
5310464,1,12.01,0.002607429999999986,185,11,0.20973265171051025,-2.696300983428955,0.18701171875,0.0003,1.1854671642184258,0.018692728,25920,-0.04471260926220566,0.3287821412086487,0.2
5312512,1,14.92,0.17478876,186,11,0.06684350967407227,-2.964458644390106,0.1646484375,0.0003,1.4117316544055938,0.017058033,25930,-0.037216008827090266,0.5471715331077576,0.2
5314560,1,15.78,0.59570757,189,10,0.19675707817077637,-2.8050522089004515,0.191796875,0.0003,1.2147582545876503,0.019253865,25940,-0.0441568064969033,0.3709861934185028,0.2
5316608,1,17.05,0.035002509999999994,188,10,0.16217029094696045,-2.814879924058914,0.17568359375,0.0003,0.8395371377468109,0.01892602,25950,-0.04448294320609421,0.19216802716255188,0.2
5318656,1,16.4,-0.48181719,187,10,0.10995912551879883,-2.9839192271232604,0.161572265625,0.0003,0.9060048893094063,0.017998036,25960,-0.04024267819477245,0.17142948508262634,0.2
5320704,1,16.76,-0.43120312,188,10,0.18868988752365112,-2.904558390378952,0.18740234375,0.0003,1.0719652384519578,0.019930879,25970,-0.04105089920340106,0.28716105222702026,0.2
5322752,1,16.5,-0.17237474,188,10,0.18637341260910034,-2.946803092956543,0.192041015625,0.0003,0.8975455075502395,0.021431703,25980,-0.044967859820462766,0.22251150012016296,0.2
5324800,1,16.6,-0.052164769999999965,187,10,0.22033077478408813,-2.9457033216953277,0.227392578125,0.0003,0.9618097797036171,0.019847017,25990,-0.047868044127244505,0.20051607489585876,0.2
5326848,1,17.51,0.0028642099999999938,187,10,0.17464768886566162,-2.98737655878067,0.1626953125,0.0003,0.8691183775663376,0.019119788,26000,-0.04286973322741687,0.19218596816062927,0.2
5328896,1,15.69,0.11773169999999998,175,11,0.34420543909072876,-2.9484521746635437,0.1908203125,0.0003,0.8431919917464257,0.019804932,26010,-0.045495346561074256,0.23741060495376587,0.2
5330944,1,16.96,0.19004475999999992,186,10,0.267464816570282,-2.9475228786468506,0.19970703125,0.0003,0.9048778399825096,0.021059709,26020,-0.04424404904711991,0.23831786215305328,0.2
5332992,1,17.08,-0.26450709000000006,187,10,0.279604434967041,-2.973421812057495,0.2099609375,0.0003,0.8209558129310608,0.020967968,26030,-0.046420029690489174,0.163892924785614,0.2
5335040,1,17.36,0.004432919999999996,187,10,0.1697332262992859,-2.9817347407341,0.164013671875,0.0003,1.1168190449476243,0.018071484,26040,-0.042306338297203185,0.3584202527999878,0.2
5337088,1,13.8,0.9406926,332,6,0.2821458578109741,-3.003945618867874,0.1994140625,0.0003,0.733625203371048,0.0215873,26050,-0.04782821994740516,0.11259353160858154,0.2
5339136,1,14.02,0.9143860699999997,324,6,-0.21103525161743164,-2.89317946434021,0.1765625,0.0003,0.3816630974411964,0.022389945,26060,-0.042549300962127744,-0.021642208099365234,0.2
5341184,1,13.94,0.14015202000000004,186,10,0.17348331212997437,-2.9364466786384584,0.2259765625,0.0003,0.4189880140125751,0.027822055,26070,-0.05038805285003036,0.008249074220657349,0.2
5343232,1,13.18,0.09708041999999999,189,10,0.12124425172805786,-2.761984658241272,0.12451171875,0.0003,1.373302373290062,0.013624577,26080,-0.030447993148118257,0.44078195095062256,0.2
5345280,1,15.69,0.030280550000000028,186,10,0.17549312114715576,-2.8061216115951537,0.173046875,0.0003,1.1011517181992532,0.018693151,26090,-0.0428243005881086,0.3125705420970917,0.2
5347328,1,12.41,0.22456640999999997,187,10,0.13839298486709595,-2.9791071355342864,0.198193359375,0.0003,0.9540512517094613,0.020560186,26100,-0.04448671382851899,0.2607843279838562,0.2
5349376,1,13.9,0.2500084799999999,187,10,0.2647005319595337,-2.8673088550567627,0.1916015625,0.0003,1.1590631946921348,0.01698815,26110,-0.03908288818784058,0.36291050910949707,0.2
5351424,1,13.1,0.34115113999999996,186,11,0.23854279518127441,-2.89078808426857,0.2,0.0003,1.3703964591026305,0.016397176,26120,-0.04366648499853909,0.406613290309906,0.2
5353472,1,15.97,0.62204641,185,11,0.21149492263793945,-2.9276517748832704,0.175,0.0003,1.2166025578975677,0.018845383,26130,-0.04043714058352634,0.2909438908100128,0.2
5355520,1,12.26,0.49286266000000006,185,11,0.22875499725341797,-2.910181850194931,0.19912109375,0.0003,0.821846005320549,0.021520687,26140,-0.047381305252201855,0.22498327493667603,0.2
5357568,1,14.25,0.11247898000000003,187,10,0.12899774312973022,-2.903561735153198,0.180859375,0.0003,0.845759117603302,0.018121973,26150,-0.039945623651146886,0.18705499172210693,0.2
5359616,1,13.58,0.19981437,186,11,0.00016957521438598633,-2.894686996936798,0.144287109375,0.0003,1.558106204867363,0.016901743,26160,-0.03615672122687101,0.5245298147201538,0.2
5361664,1,13.7,-0.07246806,188,10,0.22791552543640137,-2.9405881464481354,0.216064453125,0.0003,1.1931743815541267,0.019278394,26170,-0.046260962646920235,0.2892087996006012,0.2
5363712,1,12.94,0.65191109,186,10,0.16320127248764038,-2.855412942171097,0.17861328125,0.0003,1.3725552558898926,0.016831726,26180,-0.04053886465262622,0.40419328212738037,0.2
5365760,1,15.49,-0.24750776,185,11,0.27643752098083496,-2.922151565551758,0.20966796875,0.0003,0.9370597824454308,0.020338262,26190,-0.04065105902263895,0.27352553606033325,0.2
5367808,1,14.6,-0.34838257999999994,185,11,0.12725543975830078,-2.999452120065689,0.147265625,0.0003,1.1327443778514863,0.017313305,26200,-0.035858858947176483,0.34223949909210205,0.2
5369856,1,15.6,0.35851109999999997,189,10,0.11601346731185913,-2.888308268785477,0.138720703125,0.0003,1.4917748421430588,0.015432795,26210,-0.03670321869431063,0.48594048619270325,0.2
5371904,1,13.21,0.24893149999999994,185,11,0.24441808462142944,-2.849005341529846,0.163427734375,0.0003,0.9525498613715172,0.016919494,26220,-0.03735565030947328,0.21928563714027405,0.2
5373952,1,13.69,0.037101949999999995,186,10,0.28318536281585693,-2.9612492263317107,0.2095703125,0.0003,1.1955668479204178,0.018671157,26230,-0.042456201277673244,0.33676427602767944,0.2
5376000,1,14.38,0.21238699,190,10,0.10945725440979004,-2.727078801393509,0.174658203125,0.0003,1.4028213918209076,0.017418448,26240,-0.03992967943195254,0.43129828572273254,0.2
5378048,1,14.09,0.3640738300000001,185,11,0.07423341274261475,-2.838485926389694,0.18515625,0.0003,1.3493178457021713,0.017560752,26250,-0.04167227812577039,0.4635685086250305,0.2
5380096,1,15.2,0.5642047800000001,188,10,0.1579381227493286,-2.7987276673316956,0.161669921875,0.0003,1.1925055712461472,0.016489718,26260,-0.03789721013745293,0.32772278785705566,0.2
5382144,1,14.15,0.32556166,188,10,0.16149234771728516,-2.7843593835830687,0.17421875,0.0003,1.1122060477733613,0.017490622,26270,-0.04188700530212373,0.309513121843338,0.2
5384192,1,13.18,0.6517229099999998,188,10,0.1547754406929016,-2.7461597681045533,0.150732421875,0.0003,1.1420166164636611,0.016032277,26280,-0.03948544864542782,0.36715707182884216,0.2
5386240,1,12.16,0.64539673,188,10,0.22363817691802979,-2.7228858530521394,0.17607421875,0.0003,0.9282396987080574,0.018260974,26290,-0.03858929518610239,0.24547499418258667,0.2
5388288,1,13.97,0.6462395799999999,188,10,0.030872464179992676,-2.856473922729492,0.1923828125,0.0003,1.0106173858046532,0.018427303,26300,-0.04029221509117633,0.3309806287288666,0.2
5390336,1,13.79,0.71903968,187,10,0.1119377613067627,-2.681736099720001,0.1791015625,0.0003,1.11177988499403,0.01811236,26310,-0.038036265189293775,0.3807371258735657,0.2
5392384,1,14.46,0.59427571,186,10,0.21597009897232056,-2.7414802253246306,0.17021484375,0.0003,0.8216966539621353,0.016900815,26320,-0.03766932536382228,0.23120751976966858,0.2
5394432,1,15.76,0.39157071000000004,188,10,0.14396190643310547,-2.7956656992435454,0.15830078125,0.0003,0.9371102288365364,0.017947285,26330,-0.03989841905422509,0.27370336651802063,0.2
5396480,1,16.11,-0.62573401,189,10,0.25049519538879395,-2.7784951865673064,0.197265625,0.0003,0.9630018994212151,0.023890922,26340,-0.04388315238757059,0.2400921881198883,0.2
5398528,1,13.18,0.40632794000000005,189,10,0.20673871040344238,-3.0169650256633758,0.14052734375,0.0003,1.2320042848587036,0.015177751,26350,-0.035871337063144895,0.373095840215683,0.2
5400576,1,15.24,-0.26973948,186,10,0.14643293619155884,-2.889431369304657,0.178173828125,0.0003,1.1204442918300628,0.018088805,26360,-0.04468755421694368,0.26501303911209106,0.2
5402624,1,14.31,0.5651034099999999,188,10,0.11176419258117676,-3.035643827915192,0.178955078125,0.0003,1.057096901535988,0.018779077,26370,-0.04266213059891015,0.28100913763046265,0.2
5404672,1,15.15,0.6173851800000001,186,10,0.14945727586746216,-2.700251591205597,0.15400390625,0.0003,1.1332931756973266,0.015675787,26380,-0.03482049757149071,0.3941226005554199,0.2
5406720,1,14.94,0.74209677,185,11,0.06366819143295288,-2.7724071025848387,0.173974609375,0.0003,1.0087687581777574,0.015495003,26390,-0.040004997467622164,0.255940318107605,0.2
5408768,1,16.1,0.2716025100000001,189,10,0.01575261354446411,-2.755548173189163,0.175,0.0003,0.959050664305687,0.017465752,26400,-0.03967622495256364,0.3397655487060547,0.2
5410816,1,11.58,0.5476041500000001,185,11,0.12709248065948486,-2.8592358112335203,0.180712890625,0.0003,0.91931654214859,0.018514369,26410,-0.04087886209599674,0.20857380330562592,0.2
5412864,1,10.98,0.21164816000000003,185,11,0.1335088610649109,-2.8318554520606996,0.16728515625,0.0003,1.0855421334505082,0.018146537,26420,-0.038408734963741156,0.3530336618423462,0.2
5414912,1,11.38,0.04715995000000002,187,10,0.09978288412094116,-2.683348548412323,0.202880859375,0.0003,1.5325876712799071,0.01838,26430,-0.041072614409495146,0.5532469153404236,0.2
5416960,1,11.18,-0.17773579999999994,185,11,-0.013501167297363281,-3.016931915283203,0.16806640625,0.0003,1.0837093949317933,0.018713806,26440,-0.037023300863802434,0.3324584662914276,0.2
5419008,1,15.61,-0.18975324000000002,189,10,0.2024439573287964,-2.6709151446819304,0.153662109375,0.0003,1.2952601313591003,0.015660577,26450,-0.033240216225385665,0.37872737646102905,0.2
5421056,1,15.69,-0.32105748,187,10,-0.046568870544433594,-2.9579498291015627,0.143896484375,0.0003,1.1227560713887215,0.015106228,26460,-0.03433631958905607,0.26342612504959106,0.2
5423104,1,16.68,-0.058807030000000024,188,10,0.1549413800239563,-2.9288662910461425,0.15654296875,0.0003,1.2897764563560485,0.017360928,26470,-0.03806997865904123,0.4531477689743042,0.2
5425152,1,16.5,-0.02333705000000002,187,10,0.1736803650856018,-3.007897764444351,0.187939453125,0.0003,1.1398793786764145,0.019091785,26480,-0.04358523425180465,0.39270156621932983,0.2
5427200,1,17.02,-0.26041964,190,10,0.19893980026245117,-2.9718461334705353,0.185888671875,0.0003,1.0315809324383736,0.019418284,26490,-0.04162161485292017,0.2644416093826294,0.2
5429248,1,17.86,0.3041711799999999,188,10,0.14454364776611328,-2.9976462364196776,0.1779296875,0.0003,1.0717227190732956,0.019039426,26500,-0.04599755763774738,0.31763115525245667,0.2
5431296,1,15.03,-0.22465830999999997,174,11,0.11932319402694702,-2.987908399105072,0.176171875,0.0003,0.9606133565306664,0.018708345,26510,-0.04111994688864797,0.2287953495979309,0.2
5433344,1,15.64,-0.41423939000000004,187,10,0.1624441146850586,-2.993924057483673,0.161474609375,0.0003,1.147811806201935,0.016799519,26520,-0.03765040292637423,0.389241099357605,0.2
5435392,1,16.23,-0.08093985000000002,187,10,0.29342931509017944,-2.969853526353836,0.18642578125,0.0003,0.8883726105093956,0.019186338,26530,-0.04536905225832015,0.23124189674854279,0.2
